file,point_x,point_y,kind 
108_6,155,82,bifurcation
108_6,330,301,bifurcation
108_6,231,190,termination
108_6,347,286,bifurcation
108_6,348,160,bifurcation
108_6,351,169,termination
108_6,349,219,termination
108_6,335,182,bifurcation
108_6,350,176,termination
108_6,180,294,termination
108_6,318,309,bifurcation
108_6,360,273,termination
108_6,348,283,bifurcation
108_6,358,214,bifurcation
108_6,167,81,bifurcation
108_6,350,181,bifurcation
108_6,348,258,bifurcation
108_6,353,80,termination
108_6,266,252,termination
108_6,356,242,bifurcation
108_6,340,180,bifurcation
108_6,179,168,termination
108_6,324,302,termination
108_6,328,307,termination
108_6,151,110,bifurcation
108_6,336,207,bifurcation
108_6,214,84,bifurcation
108_6,356,169,bifurcation
108_6,317,305,termination
108_6,170,258,termination
108_6,262,324,bifurcation
108_6,346,205,bifurcation
108_6,129,127,bifurcation
108_6,165,94,bifurcation
108_6,333,223,bifurcation
108_6,350,159,bifurcation
108_6,179,289,bifurcation
108_6,339,173,termination
108_6,190,316,termination
108_6,359,277,bifurcation
108_6,351,181,termination
108_6,357,172,bifurcation
108_6,180,289,bifurcation
108_6,276,203,bifurcation
108_6,155,95,bifurcation
108_6,350,95,bifurcation
108_6,346,174,termination
108_6,131,125,bifurcation
108_6,350,96,bifurcation
108_6,333,304,termination
108_6,140,119,bifurcation
108_6,149,109,termination
108_6,356,158,bifurcation
108_6,360,268,termination
108_6,359,276,bifurcation
108_6,319,300,termination
108_6,131,128,bifurcation
108_6,148,91,bifurcation
108_6,355,285,bifurcation
108_6,350,79,bifurcation
108_6,321,316,termination
108_6,323,310,termination
108_6,139,117,bifurcation
108_6,175,86,bifurcation
108_6,355,283,bifurcation
108_6,349,164,termination
108_6,160,77,bifurcation
108_6,134,117,bifurcation
108_6,306,303,bifurcation
108_6,354,96,bifurcation
108_6,322,309,bifurcation
108_6,359,242,bifurcation
108_6,345,174,bifurcation
108_6,333,229,bifurcation
108_6,181,291,bifurcation
108_6,341,287,bifurcation
108_6,353,275,termination
108_6,351,268,termination
108_7,163,259,bifurcation
108_7,204,45,termination
108_7,206,40,bifurcation
108_7,262,229,termination
108_7,160,259,termination
108_7,217,315,bifurcation
108_7,359,185,bifurcation
108_7,228,301,termination
108_7,352,78,bifurcation
108_7,349,184,termination
108_7,158,264,termination
108_7,159,75,bifurcation
108_7,275,319,bifurcation
108_7,320,123,bifurcation
108_7,367,128,bifurcation
108_7,282,316,bifurcation
108_7,272,220,bifurcation
108_7,350,195,bifurcation
108_7,366,140,termination
108_7,237,294,bifurcation
108_7,348,33,termination
108_7,191,63,bifurcation
108_7,348,301,bifurcation
108_7,185,59,bifurcation
108_7,190,31,bifurcation
108_7,280,242,termination
108_7,264,23,termination
108_7,270,208,bifurcation
108_7,354,301,bifurcation
108_7,229,103,termination
108_7,358,171,bifurcation
108_7,367,73,bifurcation
108_7,365,239,bifurcation
108_7,347,212,bifurcation
108_7,205,53,bifurcation
108_7,129,317,bifurcation
108_7,220,303,bifurcation
108_7,245,26,termination
108_7,134,320,bifurcation
108_7,207,48,termination
108_7,233,302,bifurcation
108_7,354,47,bifurcation
108_7,271,32,bifurcation
108_7,366,141,bifurcation
108_7,351,201,bifurcation
108_7,191,266,bifurcation
108_7,271,227,bifurcation
108_7,175,44,termination
108_7,158,266,bifurcation
108_7,218,308,bifurcation
108_7,366,193,termination
108_7,363,162,termination
108_7,199,31,bifurcation
108_7,354,305,bifurcation
108_7,346,32,termination
108_7,359,157,termination
108_7,362,171,bifurcation
108_7,289,193,bifurcation
108_7,330,100,termination
108_7,365,134,termination
108_7,212,42,bifurcation
108_7,367,302,termination
108_7,161,92,bifurcation
108_7,337,21,termination
108_7,168,48,termination
108_7,349,212,bifurcation
108_7,193,285,bifurcation
108_7,264,208,bifurcation
108_7,367,75,termination
108_7,264,247,termination
108_7,197,281,bifurcation
108_7,213,313,bifurcation
108_7,132,139,bifurcation
108_7,366,302,bifurcation
108_7,366,166,termination
108_7,205,50,termination
108_7,236,27,bifurcation
108_7,189,51,bifurcation
108_7,173,92,bifurcation
108_7,225,294,bifurcation
108_7,270,206,termination
108_7,269,248,termination
108_7,366,168,bifurcation
108_7,367,130,bifurcation
108_7,223,302,termination
108_7,259,282,bifurcation
108_7,360,55,termination
108_7,217,81,bifurcation
108_7,131,129,termination
108_7,365,59,termination
108_7,207,35,bifurcation
108_8,296,144,termination
108_8,349,74,bifurcation
108_8,220,150,termination
108_8,125,309,termination
108_8,215,396,termination
108_8,120,342,termination
108_8,254,470,bifurcation
108_8,349,81,bifurcation
108_8,269,244,bifurcation
108_8,128,381,termination
108_8,279,202,termination
108_8,132,350,termination
108_8,340,66,termination
108_8,211,323,termination
108_8,313,392,termination
108_8,191,310,termination
108_8,347,102,termination
108_8,163,286,termination
108_8,176,419,termination
108_8,237,113,termination
108_8,118,333,termination
108_8,168,116,termination
108_8,274,186,termination
108_8,222,148,termination
108_8,125,351,bifurcation
108_8,279,434,termination
108_8,127,375,termination
108_8,255,126,termination
108_8,197,457,termination
108_8,354,88,bifurcation
108_8,173,252,bifurcation
108_8,144,289,termination
108_8,214,98,termination
108_8,246,194,termination
108_8,268,150,bifurcation
108_8,229,222,termination
108_8,351,78,bifurcation
108_8,367,219,termination
108_8,251,81,termination
108_8,201,397,termination
108_8,317,411,termination
108_8,306,189,termination
108_8,161,125,termination
108_8,225,187,termination
108_8,366,243,bifurcation
108_8,291,159,termination
108_8,196,65,termination
108_8,159,125,termination
108_8,233,84,termination
108_8,319,134,termination
108_8,180,397,termination
108_8,279,470,bifurcation
108_8,351,80,bifurcation
108_8,164,416,termination
108_8,293,385,termination
108_8,270,140,termination
108_8,120,366,termination
108_8,126,291,termination
108_8,179,400,termination
108_8,273,228,termination
108_8,223,60,termination
108_8,364,228,termination
108_8,310,470,bifurcation
108_8,236,460,termination
108_8,212,203,termination
108_8,251,187,termination
108_8,366,284,bifurcation
108_8,251,71,termination
108_8,359,86,bifurcation
108_8,205,106,termination
108_8,321,396,termination
108_8,225,449,termination
108_8,224,76,termination
108_8,292,199,termination
108_8,246,76,termination
108_8,338,193,termination
108_8,295,226,termination
108_8,205,67,termination
108_8,349,266,termination
108_8,267,225,termination
108_8,252,158,bifurcation
108_8,200,170,termination
108_8,226,207,termination
108_8,376,248,termination
108_8,128,383,termination
108_8,267,143,termination
108_8,357,429,bifurcation
108_8,188,85,termination
108_8,120,281,termination
108_8,113,322,termination
108_8,152,142,termination
108_8,239,80,termination
108_8,214,397,termination
108_8,240,438,termination
108_8,283,152,termination
108_8,193,79,termination
108_8,274,205,termination
108_8,238,68,termination
108_8,301,253,termination
108_8,211,392,termination
108_8,298,436,termination
108_8,299,227,termination
108_8,259,144,termination
108_8,343,236,termination
108_8,201,191,termination
108_8,297,198,termination
108_8,286,58,termination
108_8,163,118,termination
108_8,172,254,bifurcation
108_8,125,350,termination
108_8,189,470,bifurcation
108_8,127,326,termination
108_8,314,395,termination
108_8,199,289,termination
108_8,286,217,termination
108_8,335,411,termination
108_8,367,96,termination
108_8,252,52,termination
108_8,171,110,termination
108_8,157,138,termination
108_8,250,190,termination
108_8,358,140,termination
108_8,340,210,termination
108_8,236,447,bifurcation
108_8,367,220,termination
108_8,309,299,termination
108_8,274,150,termination
108_8,268,155,termination
108_8,368,223,termination
108_8,210,79,termination
108_8,367,105,bifurcation
108_8,218,85,termination
108_8,354,93,bifurcation
108_8,368,222,termination
108_8,131,341,termination
108_8,209,401,termination
108_8,251,190,termination
108_8,253,146,termination
108_8,339,184,termination
108_8,327,209,termination
108_8,372,234,termination
108_8,199,174,termination
108_8,142,305,termination
108_8,232,61,termination
108_8,291,470,bifurcation
108_8,201,378,termination
108_8,139,346,termination
108_8,213,323,bifurcation
108_8,328,197,termination
108_8,274,212,termination
108_8,223,68,termination
108_8,285,158,termination
108_8,232,67,termination
108_8,224,59,termination
108_8,259,156,termination
108_8,310,181,termination
108_8,290,178,termination
108_8,301,259,termination
108_8,344,446,termination
108_8,338,450,termination
108_8,238,90,termination
108_8,301,229,termination
108_8,334,182,termination
108_8,335,213,termination
108_8,299,182,termination
108_8,235,75,termination
108_8,350,253,termination
108_8,270,271,bifurcation
108_8,367,415,bifurcation
108_8,158,470,bifurcation
108_8,297,247,termination
108_8,350,436,bifurcation
108_8,323,401,termination
108_8,269,224,termination
108_8,333,189,termination
108_8,209,324,termination
108_8,190,313,termination
108_8,351,331,termination
108_8,288,237,termination
108_8,323,139,termination
108_8,123,330,termination
108_8,304,229,termination
108_8,134,327,termination
108_8,370,339,bifurcation
108_8,371,109,termination
108_8,254,158,termination
108_8,170,126,bifurcation
108_8,137,187,termination
108_8,171,126,termination
108_8,296,183,termination
108_8,217,395,termination
108_8,302,239,termination
108_8,269,242,termination
108_8,313,259,termination
108_8,325,80,bifurcation
108_8,308,109,termination
108_8,331,208,termination
108_8,116,303,termination
108_8,360,430,termination
108_8,301,231,termination
108_8,280,193,termination
108_8,253,155,termination
108_8,136,371,termination
108_8,336,409,termination
108_8,323,428,termination
108_8,342,248,termination
108_8,367,116,bifurcation
108_8,230,84,termination
108_8,332,79,termination
108_8,353,344,termination
108_8,363,105,bifurcation
108_8,269,63,termination
108_8,277,165,termination
108_8,291,238,termination
108_8,349,271,termination
108_8,141,289,termination
108_8,285,238,termination
108_8,148,338,termination
108_8,162,279,termination
108_8,289,208,termination
108_8,160,422,termination
108_8,150,359,termination
108_8,367,90,termination
108_8,214,213,termination
108_8,365,418,bifurcation
108_8,302,62,termination
108_8,351,137,termination
108_8,228,448,termination
108_8,205,470,bifurcation
108_8,226,449,termination
108_8,352,164,termination
108_8,218,394,termination
108_8,226,198,termination
109_1,383,5,bifurcation
109_1,352,40,termination
109_1,365,287,termination
109_1,356,46,termination
109_1,381,251,termination
109_1,387,434,termination
109_1,301,105,termination
109_1,391,446,bifurcation
109_1,354,414,termination
109_1,353,335,bifurcation
109_1,350,355,bifurcation
109_1,355,384,bifurcation
109_1,384,6,termination
109_1,384,266,bifurcation
109_1,339,446,bifurcation
109_1,235,5,termination
109_1,300,192,bifurcation
109_1,351,265,bifurcation
109_1,356,384,termination
109_1,351,342,bifurcation
109_1,296,432,bifurcation
109_1,350,453,bifurcation
109_1,358,430,bifurcation
109_1,255,340,bifurcation
109_1,352,365,termination
109_1,378,419,termination
109_1,221,108,bifurcation
109_1,214,98,termination
109_1,256,443,bifurcation
109_1,208,50,bifurcation
109_1,268,338,bifurcation
109_1,366,393,termination
109_1,381,87,termination
109_1,362,430,termination
109_1,286,128,termination
109_1,302,128,bifurcation
109_1,302,145,termination
109_1,353,363,termination
109_1,288,437,bifurcation
109_1,336,6,termination
109_1,253,25,termination
109_1,241,343,termination
109_1,292,207,termination
109_1,391,270,termination
109_1,358,69,termination
109_1,241,217,termination
109_1,359,265,bifurcation
109_1,202,287,termination
109_1,300,349,bifurcation
109_1,289,78,termination
109_1,193,110,termination
109_1,338,31,termination
109_1,325,5,termination
109_1,209,396,bifurcation
109_1,289,382,termination
109_1,290,407,bifurcation
109_1,236,314,bifurcation
109_1,349,457,termination
109_1,308,333,termination
109_1,214,292,bifurcation
109_1,282,259,bifurcation
109_1,227,16,termination
109_1,384,277,termination
109_1,280,79,termination
109_1,347,429,bifurcation
109_1,239,30,termination
109_1,217,14,termination
109_1,205,47,bifurcation
109_1,379,276,bifurcation
109_1,268,449,termination
109_1,300,115,termination
109_1,296,383,termination
109_1,366,422,bifurcation
109_1,311,138,termination
109_1,382,280,termination
109_1,353,333,bifurcation
109_1,366,271,termination
109_1,348,417,termination
109_1,358,6,termination
109_1,383,446,termination
109_1,270,441,bifurcation
109_1,343,12,termination
109_1,322,370,bifurcation
109_1,379,202,bifurcation
109_1,355,62,termination
109_1,249,152,termination
109_1,236,322,bifurcation
